segment_id,modalitet_rf,label_rf,subset_rf,orig_file_rf,start_sec_rf,duration_rf,out_path_rf,modalitet_audio,label_audio,subset_audio,orig_file_audio,start_sec_audio,duration_audio,out_path_audio
seg_00897,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,393.0,1.0,segments\seg_00897\rf\rf_drone_outside_test_2.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,640.0,1.0,segments\seg_00897\audio\Audio_test_bymarka_2.wav
seg_00901,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,396.0,1.0,segments\seg_00901\rf\rf_drone_outside_test_2.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,642.0,1.0,segments\seg_00901\audio\Audio_test_bymarka_2.wav
seg_00902,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,397.0,1.0,segments\seg_00902\rf\rf_drone_outside_test_2.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,643.0,1.0,segments\seg_00902\audio\Audio_test_bymarka_2.wav
seg_00903,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,398.0,1.0,segments\seg_00903\rf\rf_drone_outside_test_2.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,644.0,1.0,segments\seg_00903\audio\Audio_test_bymarka_2.wav
seg_00904,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,399.0,1.0,segments\seg_00904\rf\rf_drone_outside_test_2.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,645.0,1.0,segments\seg_00904\audio\Audio_test_bymarka_2.wav
seg_00907,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,401.0,1.0,segments\seg_00907\rf\rf_drone_outside_test_2.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,646.0,1.0,segments\seg_00907\audio\Audio_test_bymarka_2.wav
seg_00908,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,402.0,1.0,segments\seg_00908\rf\rf_drone_outside_test_2.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,647.0,1.0,segments\seg_00908\audio\Audio_test_bymarka_2.wav
seg_00909,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,403.0,1.0,segments\seg_00909\rf\rf_drone_outside_test_2.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,648.0,1.0,segments\seg_00909\audio\Audio_test_bymarka_2.wav
seg_00910,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,404.0,1.0,segments\seg_00910\rf\rf_drone_outside_test_2.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,649.0,1.0,segments\seg_00910\audio\Audio_test_bymarka_2.wav
seg_00911,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,405.0,1.0,segments\seg_00911\rf\rf_drone_outside_test_2.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,650.0,1.0,segments\seg_00911\audio\Audio_test_bymarka_2.wav
seg_00912_noise,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,405.0,1.0,segments\seg_00912_noise\rf\rf_drone_outside_test_2_noise.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,650.0,1.0,segments\seg_00912_noise\audio\Audio_test_bymarka_2_noise.wav
seg_00914,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,407.0,1.0,segments\seg_00914\rf\rf_drone_outside_test_2.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,651.0,1.0,segments\seg_00914\audio\Audio_test_bymarka_2.wav
seg_00915,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,408.0,1.0,segments\seg_00915\rf\rf_drone_outside_test_2.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,652.0,1.0,segments\seg_00915\audio\Audio_test_bymarka_2.wav
seg_00916,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,409.0,1.0,segments\seg_00916\rf\rf_drone_outside_test_2.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,653.0,1.0,segments\seg_00916\audio\Audio_test_bymarka_2.wav
seg_00917,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,410.0,1.0,segments\seg_00917\rf\rf_drone_outside_test_2.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,654.0,1.0,segments\seg_00917\audio\Audio_test_bymarka_2.wav
seg_00921,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,413.0,1.0,segments\seg_00921\rf\rf_drone_outside_test_2.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,656.0,1.0,segments\seg_00921\audio\Audio_test_bymarka_2.wav
seg_00922,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,414.0,1.0,segments\seg_00922\rf\rf_drone_outside_test_2.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,657.0,1.0,segments\seg_00922\audio\Audio_test_bymarka_2.wav
seg_00923,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,415.0,1.0,segments\seg_00923\rf\rf_drone_outside_test_2.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,658.0,1.0,segments\seg_00923\audio\Audio_test_bymarka_2.wav
seg_00925,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,416.0,1.0,segments\seg_00925\rf\rf_drone_outside_test_2.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,660.0,1.0,segments\seg_00925\audio\Audio_test_bymarka_2.wav
seg_00928,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,419.0,1.0,segments\seg_00928\rf\rf_drone_outside_test_2.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,661.0,1.0,segments\seg_00928\audio\Audio_test_bymarka_2.wav
seg_00929,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,420.0,1.0,segments\seg_00929\rf\rf_drone_outside_test_2.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,662.0,1.0,segments\seg_00929\audio\Audio_test_bymarka_2.wav
seg_00931,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,421.0,1.0,segments\seg_00931\rf\rf_drone_outside_test_2.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,664.0,1.0,segments\seg_00931\audio\Audio_test_bymarka_2.wav
seg_00932,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,422.0,1.0,segments\seg_00932\rf\rf_drone_outside_test_2.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,665.0,1.0,segments\seg_00932\audio\Audio_test_bymarka_2.wav
seg_00935,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,425.0,1.0,segments\seg_00935\rf\rf_drone_outside_test_2.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,666.0,1.0,segments\seg_00935\audio\Audio_test_bymarka_2.wav
seg_00937,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,426.0,1.0,segments\seg_00937\rf\rf_drone_outside_test_2.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,668.0,1.0,segments\seg_00937\audio\Audio_test_bymarka_2.wav
seg_00938,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,427.0,1.0,segments\seg_00938\rf\rf_drone_outside_test_2.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,669.0,1.0,segments\seg_00938\audio\Audio_test_bymarka_2.wav
seg_00939,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,428.0,1.0,segments\seg_00939\rf\rf_drone_outside_test_2.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,670.0,1.0,segments\seg_00939\audio\Audio_test_bymarka_2.wav
seg_00943,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,431.0,1.0,segments\seg_00943\rf\rf_drone_outside_test_2.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,672.0,1.0,segments\seg_00943\audio\Audio_test_bymarka_2.wav
seg_00944,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,432.0,1.0,segments\seg_00944\rf\rf_drone_outside_test_2.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,673.0,1.0,segments\seg_00944\audio\Audio_test_bymarka_2.wav
seg_00945,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,433.0,1.0,segments\seg_00945\rf\rf_drone_outside_test_2.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,674.0,1.0,segments\seg_00945\audio\Audio_test_bymarka_2.wav
seg_00946,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,434.0,1.0,segments\seg_00946\rf\rf_drone_outside_test_2.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,675.0,1.0,segments\seg_00946\audio\Audio_test_bymarka_2.wav
seg_00949,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,436.0,1.0,segments\seg_00949\rf\rf_drone_outside_test_2.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,676.0,1.0,segments\seg_00949\audio\Audio_test_bymarka_2.wav
seg_00950,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,437.0,1.0,segments\seg_00950\rf\rf_drone_outside_test_2.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,677.0,1.0,segments\seg_00950\audio\Audio_test_bymarka_2.wav
seg_00951,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,438.0,1.0,segments\seg_00951\rf\rf_drone_outside_test_2.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,678.0,1.0,segments\seg_00951\audio\Audio_test_bymarka_2.wav
seg_00952,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,439.0,1.0,segments\seg_00952\rf\rf_drone_outside_test_2.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,679.0,1.0,segments\seg_00952\audio\Audio_test_bymarka_2.wav
seg_00953,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,440.0,1.0,segments\seg_00953\rf\rf_drone_outside_test_2.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,680.0,1.0,segments\seg_00953\audio\Audio_test_bymarka_2.wav
seg_00954_noise,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,440.0,1.0,segments\seg_00954_noise\rf\rf_drone_outside_test_2_noise.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,680.0,1.0,segments\seg_00954_noise\audio\Audio_test_bymarka_2_noise.wav
seg_00956,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,442.0,1.0,segments\seg_00956\rf\rf_drone_outside_test_2.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,681.0,1.0,segments\seg_00956\audio\Audio_test_bymarka_2.wav
seg_00957,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,443.0,1.0,segments\seg_00957\rf\rf_drone_outside_test_2.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,682.0,1.0,segments\seg_00957\audio\Audio_test_bymarka_2.wav
seg_00958,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,444.0,1.0,segments\seg_00958\rf\rf_drone_outside_test_2.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,683.0,1.0,segments\seg_00958\audio\Audio_test_bymarka_2.wav
seg_00959,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,445.0,1.0,segments\seg_00959\rf\rf_drone_outside_test_2.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,684.0,1.0,segments\seg_00959\audio\Audio_test_bymarka_2.wav
seg_00963,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,448.0,1.0,segments\seg_00963\rf\rf_drone_outside_test_2.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,686.0,1.0,segments\seg_00963\audio\Audio_test_bymarka_2.wav
seg_00964,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,449.0,1.0,segments\seg_00964\rf\rf_drone_outside_test_2.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,687.0,1.0,segments\seg_00964\audio\Audio_test_bymarka_2.wav
seg_00965,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,450.0,1.0,segments\seg_00965\rf\rf_drone_outside_test_2.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,688.0,1.0,segments\seg_00965\audio\Audio_test_bymarka_2.wav
seg_00967,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,451.0,1.0,segments\seg_00967\rf\rf_drone_outside_test_2.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,690.0,1.0,segments\seg_00967\audio\Audio_test_bymarka_2.wav
seg_00970,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,454.0,1.0,segments\seg_00970\rf\rf_drone_outside_test_2.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,691.0,1.0,segments\seg_00970\audio\Audio_test_bymarka_2.wav
seg_00971,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,455.0,1.0,segments\seg_00971\rf\rf_drone_outside_test_2.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,692.0,1.0,segments\seg_00971\audio\Audio_test_bymarka_2.wav
seg_00973,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,456.0,1.0,segments\seg_00973\rf\rf_drone_outside_test_2.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,694.0,1.0,segments\seg_00973\audio\Audio_test_bymarka_2.wav
seg_00974,rf,drone,train,data/rf\drone\rf_drone_outside_test_2.csv,457.0,1.0,segments\seg_00974\rf\rf_drone_outside_test_2.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,695.0,1.0,segments\seg_00974\audio\Audio_test_bymarka_2.wav
seg_00977,rf,drone,train,data/rf\drone\rf_drone_troll.csv,1.0,1.0,segments\seg_00977\rf\rf_drone_troll.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,696.0,1.0,segments\seg_00977\audio\Audio_test_bymarka_2.wav
seg_00978,rf,drone,train,data/rf\drone\rf_drone_troll.csv,2.0,1.0,segments\seg_00978\rf\rf_drone_troll.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,697.0,1.0,segments\seg_00978\audio\Audio_test_bymarka_2.wav
seg_00979,rf,drone,train,data/rf\drone\rf_drone_troll.csv,3.0,1.0,segments\seg_00979\rf\rf_drone_troll.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,698.0,1.0,segments\seg_00979\audio\Audio_test_bymarka_2.wav
seg_00980,rf,drone,train,data/rf\drone\rf_drone_troll.csv,4.0,1.0,segments\seg_00980\rf\rf_drone_troll.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,699.0,1.0,segments\seg_00980\audio\Audio_test_bymarka_2.wav
seg_00981,rf,drone,train,data/rf\drone\rf_drone_troll.csv,5.0,1.0,segments\seg_00981\rf\rf_drone_troll.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,700.0,1.0,segments\seg_00981\audio\Audio_test_bymarka_2.wav
seg_00982_noise,rf,drone,train,data/rf\drone\rf_drone_troll.csv,5.0,1.0,segments\seg_00982_noise\rf\rf_drone_troll_noise.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,700.0,1.0,segments\seg_00982_noise\audio\Audio_test_bymarka_2_noise.wav
seg_00984,rf,drone,train,data/rf\drone\rf_drone_troll.csv,7.0,1.0,segments\seg_00984\rf\rf_drone_troll.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,701.0,1.0,segments\seg_00984\audio\Audio_test_bymarka_2.wav
seg_00985,rf,drone,train,data/rf\drone\rf_drone_troll.csv,8.0,1.0,segments\seg_00985\rf\rf_drone_troll.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,702.0,1.0,segments\seg_00985\audio\Audio_test_bymarka_2.wav
seg_00986,rf,drone,train,data/rf\drone\rf_drone_troll.csv,9.0,1.0,segments\seg_00986\rf\rf_drone_troll.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,703.0,1.0,segments\seg_00986\audio\Audio_test_bymarka_2.wav
seg_00987,rf,drone,train,data/rf\drone\rf_drone_troll.csv,10.0,1.0,segments\seg_00987\rf\rf_drone_troll.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,704.0,1.0,segments\seg_00987\audio\Audio_test_bymarka_2.wav
seg_00991,rf,drone,train,data/rf\drone\rf_drone_troll.csv,13.0,1.0,segments\seg_00991\rf\rf_drone_troll.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,706.0,1.0,segments\seg_00991\audio\Audio_test_bymarka_2.wav
seg_00992,rf,drone,train,data/rf\drone\rf_drone_troll.csv,14.0,1.0,segments\seg_00992\rf\rf_drone_troll.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,707.0,1.0,segments\seg_00992\audio\Audio_test_bymarka_2.wav
seg_00993,rf,drone,train,data/rf\drone\rf_drone_troll.csv,15.0,1.0,segments\seg_00993\rf\rf_drone_troll.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,708.0,1.0,segments\seg_00993\audio\Audio_test_bymarka_2.wav
seg_00995,rf,drone,train,data/rf\drone\rf_drone_troll.csv,16.0,1.0,segments\seg_00995\rf\rf_drone_troll.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,710.0,1.0,segments\seg_00995\audio\Audio_test_bymarka_2.wav
seg_00998,rf,drone,train,data/rf\drone\rf_drone_troll.csv,19.0,1.0,segments\seg_00998\rf\rf_drone_troll.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,711.0,1.0,segments\seg_00998\audio\Audio_test_bymarka_2.wav
seg_00999,rf,drone,train,data/rf\drone\rf_drone_troll.csv,20.0,1.0,segments\seg_00999\rf\rf_drone_troll.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,712.0,1.0,segments\seg_00999\audio\Audio_test_bymarka_2.wav
seg_01001,rf,drone,train,data/rf\drone\rf_drone_troll.csv,21.0,1.0,segments\seg_01001\rf\rf_drone_troll.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,714.0,1.0,segments\seg_01001\audio\Audio_test_bymarka_2.wav
seg_01002,rf,drone,train,data/rf\drone\rf_drone_troll.csv,22.0,1.0,segments\seg_01002\rf\rf_drone_troll.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,715.0,1.0,segments\seg_01002\audio\Audio_test_bymarka_2.wav
seg_01005,rf,drone,train,data/rf\drone\rf_drone_troll.csv,25.0,1.0,segments\seg_01005\rf\rf_drone_troll.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,716.0,1.0,segments\seg_01005\audio\Audio_test_bymarka_2.wav
seg_01007,rf,drone,train,data/rf\drone\rf_drone_troll.csv,26.0,1.0,segments\seg_01007\rf\rf_drone_troll.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,718.0,1.0,segments\seg_01007\audio\Audio_test_bymarka_2.wav
seg_01008,rf,drone,train,data/rf\drone\rf_drone_troll.csv,27.0,1.0,segments\seg_01008\rf\rf_drone_troll.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,719.0,1.0,segments\seg_01008\audio\Audio_test_bymarka_2.wav
seg_01009,rf,drone,train,data/rf\drone\rf_drone_troll.csv,28.0,1.0,segments\seg_01009\rf\rf_drone_troll.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,720.0,1.0,segments\seg_01009\audio\Audio_test_bymarka_2.wav
seg_01013,rf,drone,train,data/rf\drone\rf_drone_troll.csv,31.0,1.0,segments\seg_01013\rf\rf_drone_troll.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,722.0,1.0,segments\seg_01013\audio\Audio_test_bymarka_2.wav
seg_01014,rf,drone,train,data/rf\drone\rf_drone_troll.csv,32.0,1.0,segments\seg_01014\rf\rf_drone_troll.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,723.0,1.0,segments\seg_01014\audio\Audio_test_bymarka_2.wav
seg_01015,rf,drone,train,data/rf\drone\rf_drone_troll.csv,33.0,1.0,segments\seg_01015\rf\rf_drone_troll.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,724.0,1.0,segments\seg_01015\audio\Audio_test_bymarka_2.wav
seg_01016,rf,drone,train,data/rf\drone\rf_drone_troll.csv,34.0,1.0,segments\seg_01016\rf\rf_drone_troll.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,725.0,1.0,segments\seg_01016\audio\Audio_test_bymarka_2.wav
seg_01019,rf,drone,train,data/rf\drone\rf_drone_troll.csv,36.0,1.0,segments\seg_01019\rf\rf_drone_troll.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,726.0,1.0,segments\seg_01019\audio\Audio_test_bymarka_2.wav
seg_01020,rf,drone,train,data/rf\drone\rf_drone_troll.csv,37.0,1.0,segments\seg_01020\rf\rf_drone_troll.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,727.0,1.0,segments\seg_01020\audio\Audio_test_bymarka_2.wav
seg_01021,rf,drone,train,data/rf\drone\rf_drone_troll.csv,38.0,1.0,segments\seg_01021\rf\rf_drone_troll.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,728.0,1.0,segments\seg_01021\audio\Audio_test_bymarka_2.wav
seg_01022,rf,drone,train,data/rf\drone\rf_drone_troll.csv,39.0,1.0,segments\seg_01022\rf\rf_drone_troll.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,729.0,1.0,segments\seg_01022\audio\Audio_test_bymarka_2.wav
seg_01023,rf,drone,train,data/rf\drone\rf_drone_troll.csv,40.0,1.0,segments\seg_01023\rf\rf_drone_troll.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,730.0,1.0,segments\seg_01023\audio\Audio_test_bymarka_2.wav
seg_01024_noise,rf,drone,train,data/rf\drone\rf_drone_troll.csv,40.0,1.0,segments\seg_01024_noise\rf\rf_drone_troll_noise.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,730.0,1.0,segments\seg_01024_noise\audio\Audio_test_bymarka_2_noise.wav
seg_01026,rf,drone,train,data/rf\drone\rf_drone_troll.csv,42.0,1.0,segments\seg_01026\rf\rf_drone_troll.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,731.0,1.0,segments\seg_01026\audio\Audio_test_bymarka_2.wav
seg_01027,rf,drone,train,data/rf\drone\rf_drone_troll.csv,43.0,1.0,segments\seg_01027\rf\rf_drone_troll.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,732.0,1.0,segments\seg_01027\audio\Audio_test_bymarka_2.wav
seg_01028,rf,drone,train,data/rf\drone\rf_drone_troll.csv,44.0,1.0,segments\seg_01028\rf\rf_drone_troll.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,733.0,1.0,segments\seg_01028\audio\Audio_test_bymarka_2.wav
seg_01029,rf,drone,train,data/rf\drone\rf_drone_troll.csv,45.0,1.0,segments\seg_01029\rf\rf_drone_troll.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,734.0,1.0,segments\seg_01029\audio\Audio_test_bymarka_2.wav
seg_01033,rf,drone,train,data/rf\drone\rf_drone_troll.csv,48.0,1.0,segments\seg_01033\rf\rf_drone_troll.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,736.0,1.0,segments\seg_01033\audio\Audio_test_bymarka_2.wav
seg_01034,rf,drone,train,data/rf\drone\rf_drone_troll.csv,49.0,1.0,segments\seg_01034\rf\rf_drone_troll.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,737.0,1.0,segments\seg_01034\audio\Audio_test_bymarka_2.wav
seg_01035,rf,drone,train,data/rf\drone\rf_drone_troll.csv,50.0,1.0,segments\seg_01035\rf\rf_drone_troll.csv,audio,drone,train,data/audio\drone\Audio_test_bymarka_2.wav,738.0,1.0,segments\seg_01035\audio\Audio_test_bymarka_2.wav
